Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
0	Immune cells	CD8T	CD8Tem	IL7R	1.02	88.1	0
0	Immune cells	CD8T	CD8Tem	JUNB	0.92	88.2	0
0	Immune cells	CD8T	CD8Tem	DUSP2	0.86	87.2	0
0	Immune cells	CD8T	CD8Tem	LINC01934	0.72	52.9	0
0	Immune cells	CD8T	CD8Tem	KLRB1	0.64	35.6	0
0	Immune cells	CD8T	CD8Tem	C1orf162	0.63	39.3	0
0	Immune cells	CD8T	CD8Tem	RPL27A	0.63	98.7	0
0	Immune cells	CD8T	CD8Tem	NOSIP	0.61	57.8	0
0	Immune cells	CD8T	CD8Tem	RPL36A	0.58	94.9	0
0	Immune cells	CD8T	CD8Tem	RPL38	0.57	98.1	0
0	Immune cells	CD8T	CD8Tem	RPS27	0.57	100.0	0
0	Immune cells	CD8T	CD8Tem	KLRG1	0.57	29.4	0
0	Immune cells	CD8T	CD8Tem	RPL30	0.55	100.0	0
0	Immune cells	CD8T	CD8Tem	SELL	0.54	23.1	0
0	Immune cells	CD8T	CD8Tem	RPL19	0.52	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL41	0.52	100.0	0
0	Immune cells	CD8T	CD8Tem	ZNF683	0.52	53.3	0
0	Immune cells	CD8T	CD8Tem	RIPOR2	0.51	62.0	0
0	Immune cells	CD8T	CD8Tem	RPL32	0.51	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS12	0.5	100.0	0
0	Immune cells	CD8T	CD8Tem	GZMK	0.49	77.1	0
0	Immune cells	CD8T	CD8Tem	RPS26	0.49	100.0	0
0	Immune cells	CD8T	CD8Tem	RPLP2	0.48	100.0	0
0	Immune cells	CD8T	CD8Tem	SOCS3	0.47	20.2	0
0	Immune cells	CD8T	CD8Tem	RPS14	0.46	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL18A	0.46	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS21	0.45	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL34	0.45	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS18	0.45	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS25	0.45	99.8	0
0	Immune cells	CD8T	CD8Tem	RPL13	0.44	100.0	0
0	Immune cells	CD8T	CD8Tem	EEF1B2	0.43	91.8	0
0	Immune cells	CD8T	CD8Tem	RPL23A	0.43	99.8	0
0	Immune cells	CD8T	CD8Tem	RPL29	0.43	99.8	0
0	Immune cells	CD8T	CD8Tem	RPL7A	0.43	99.9	0
0	Immune cells	CD8T	CD8Tem	IFITM3	0.43	95.0	0
0	Immune cells	CD8T	CD8Tem	RPL28	0.43	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL36	0.42	99.8	0
0	Immune cells	CD8T	CD8Tem	RPS15A	0.42	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL3	0.42	99.8	0
0	Immune cells	CD8T	CD8Tem	RPS27A	0.42	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL21	0.41	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL35	0.41	99.1	0
0	Immune cells	CD8T	CD8Tem	RPS6	0.41	99.9	0
0	Immune cells	CD8T	CD8Tem	RPS3A	0.41	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL12	0.41	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL26	0.41	99.7	0
0	Immune cells	CD8T	CD8Tem	RPS28	0.4	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS23	0.4	99.9	0
0	Immune cells	CD8T	CD8Tem	RPS13	0.39	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL35A	0.39	99.9	0
0	Immune cells	CD8T	CD8Tem	FAU	0.38	99.9	0
0	Immune cells	CD8T	CD8Tem	ZFP36L2	0.38	98.0	0
0	Immune cells	CD8T	CD8Tem	RPS29	0.38	99.9	0
0	Immune cells	CD8T	CD8Tem	RPS3	0.38	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL11	0.38	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS7	0.38	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL9	0.37	98.2	0
0	Immune cells	CD8T	CD8Tem	RPL14	0.37	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL22	0.37	98.4	0
0	Immune cells	CD8T	CD8Tem	EEF1A1	0.37	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL37A	0.37	98.7	0
0	Immune cells	CD8T	CD8Tem	RPS4X	0.36	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL6	0.36	99.9	0
0	Immune cells	CD8T	CD8Tem	RPL31	0.36	97.3	0
0	Immune cells	CD8T	CD8Tem	RPL27	0.35	95.7	0
0	Immune cells	CD8T	CD8Tem	RPS5	0.34	98.3	0
0	Immune cells	CD8T	CD8Tem	RPL37	0.34	99.8	0
0	Immune cells	CD8T	CD8Tem	RPS15	0.34	99.9	0
0	Immune cells	CD8T	CD8Tem	TOMM7	0.34	90.2	0
0	Immune cells	CD8T	CD8Tem	RPL10	0.34	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL10A	0.34	97.9	0
0	Immune cells	CD8T	CD8Tem	EEF1D	0.32	96.6	0
0	Immune cells	CD8T	CD8Tem	RPL8	0.32	99.6	0
0	Immune cells	CD8T	CD8Tem	PFDN5	0.32	92.8	0
0	Immune cells	CD8T	CD8Tem	NBEAL1	0.32	85.7	0
0	Immune cells	CD8T	CD8Tem	RPL5	0.3	99.2	0
0	Immune cells	CD8T	CD8Tem	LTB	0.3	95.8	0
0	Immune cells	CD8T	CD8Tem	RPL39	0.3	100.0	0
0	Immune cells	CD8T	CD8Tem	RPL24	0.3	98.2	0
0	Immune cells	CD8T	CD8Tem	UBA52	0.3	97.3	0
0	Immune cells	CD8T	CD8Tem	IFITM1	0.29	99.5	0
0	Immune cells	CD8T	CD8Tem	RPL18	0.29	99.8	0
0	Immune cells	CD8T	CD8Tem	RPS24	0.29	99.9	0
0	Immune cells	CD8T	CD8Tem	RPSA	0.29	98.1	0
0	Immune cells	CD8T	CD8Tem	TMSB4X	0.28	100.0	0
0	Immune cells	CD8T	CD8Tem	NACA	0.28	98.3	0
0	Immune cells	CD8T	CD8Tem	RPL15	0.28	99.2	0
0	Immune cells	CD8T	CD8Tem	RPS8	0.28	100.0	0
0	Immune cells	CD8T	CD8Tem	MALAT1	0.27	100.0	0
0	Immune cells	CD8T	CD8Tem	RPS16	0.25	98.0	0
0	Immune cells	CD8T	CD8Tem	ORAI3	-0.25	3.4	0
0	Immune cells	CD8T	CD8Tem	MYL6	-0.25	93.8	0
0	Immune cells	CD8T	CD8Tem	CD68	-0.25	0.5	0
0	Immune cells	CD8T	CD8Tem	CAT	-0.25	8.1	0
0	Immune cells	CD8T	CD8Tem	MPST	-0.26	9.6	0
0	Immune cells	CD8T	CD8Tem	CTSB	-0.26	7.2	0
0	Immune cells	CD8T	CD8Tem	HNRNPL	-0.26	8.3	0
0	Immune cells	CD8T	CD8Tem	NDFIP2	-0.26	1.0	0
0	Immune cells	CD8T	CD8Tem	ANTXR2	-0.26	9.1	0
0	Immune cells	CD8T	CD8Tem	PFN1	-0.26	99.0	0
0	Immune cells	CD8T	CD8Tem	RASGRP1	-0.27	12.1	0
0	Immune cells	CD8T	CD8Tem	RAD23B	-0.28	8.7	0
0	Immune cells	CD8T	CD8Tem	CCPG1	-0.28	11.7	0
0	Immune cells	CD8T	CD8Tem	CARD19	-0.28	9.7	0
0	Immune cells	CD8T	CD8Tem	CD86	-0.28	1.1	0
0	Immune cells	CD8T	CD8Tem	ANKRD28	-0.28	4.4	0
0	Immune cells	CD8T	CD8Tem	RABGAP1L	-0.29	15.2	0
0	Immune cells	CD8T	CD8Tem	SLC20A1	-0.29	11.0	0
0	Immune cells	CD8T	CD8Tem	BOD1L1	-0.29	10.3	0
0	Immune cells	CD8T	CD8Tem	HSPA1A	-0.3	2.0	0
0	Immune cells	CD8T	CD8Tem	PDIA4	-0.3	11.1	0
0	Immune cells	CD8T	CD8Tem	ATP8B4	-0.3	4.3	0
0	Immune cells	CD8T	CD8Tem	CLIC1	-0.3	80.1	0
0	Immune cells	CD8T	CD8Tem	SIX1	-0.3	2.0	0
0	Immune cells	CD8T	CD8Tem	NUDT5	-0.3	15.7	0
0	Immune cells	CD8T	CD8Tem	IL2RA	-0.3	2.2	0
0	Immune cells	CD8T	CD8Tem	ANP32A	-0.31	18.4	0
0	Immune cells	CD8T	CD8Tem	FUT8	-0.31	14.3	0
0	Immune cells	CD8T	CD8Tem	PRKCA	-0.31	2.1	0
0	Immune cells	CD8T	CD8Tem	IL9R	-0.31	0.7	0
0	Immune cells	CD8T	CD8Tem	MAP7D1	-0.31	12.8	0
0	Immune cells	CD8T	CD8Tem	MMP25	-0.31	3.1	0
0	Immune cells	CD8T	CD8Tem	HIPK2	-0.31	3.5	0
0	Immune cells	CD8T	CD8Tem	CLTC	-0.31	10.8	0
0	Immune cells	CD8T	CD8Tem	TALDO1	-0.32	22.0	0
0	Immune cells	CD8T	CD8Tem	FMNL1	-0.32	19.3	0
0	Immune cells	CD8T	CD8Tem	SDCBP	-0.32	12.3	0
0	Immune cells	CD8T	CD8Tem	YWHAH	-0.32	8.4	0
0	Immune cells	CD8T	CD8Tem	REG4	-0.32	1.1	0
0	Immune cells	CD8T	CD8Tem	GDE1	-0.32	8.8	0
0	Immune cells	CD8T	CD8Tem	SMAD3	-0.33	12.9	0
0	Immune cells	CD8T	CD8Tem	HDLBP	-0.33	10.8	0
0	Immune cells	CD8T	CD8Tem	CDK6	-0.33	11.9	0
0	Immune cells	CD8T	CD8Tem	GCNT1	-0.33	1.2	0
0	Immune cells	CD8T	CD8Tem	TMEM30A	-0.33	7.8	0
0	Immune cells	CD8T	CD8Tem	ACTB	-0.33	99.9	0
0	Immune cells	CD8T	CD8Tem	SH2D1A	-0.33	19.1	0
0	Immune cells	CD8T	CD8Tem	DCTN3	-0.33	15.8	0
0	Immune cells	CD8T	CD8Tem	ATP2B4	-0.33	19.0	0
0	Immune cells	CD8T	CD8Tem	MT-CYB	-0.34	99.5	0
0	Immune cells	CD8T	CD8Tem	MAPK1	-0.34	6.2	0
0	Immune cells	CD8T	CD8Tem	ACTN4	-0.34	18.8	0
0	Immune cells	CD8T	CD8Tem	BPTF	-0.34	21.7	0
0	Immune cells	CD8T	CD8Tem	POMP	-0.34	28.5	0
0	Immune cells	CD8T	CD8Tem	EOMES	-0.34	5.6	0
0	Immune cells	CD8T	CD8Tem	PSAP	-0.34	26.0	0
0	Immune cells	CD8T	CD8Tem	MZT2B	-0.34	18.0	0
0	Immune cells	CD8T	CD8Tem	GPR68	-0.34	4.2	0
0	Immune cells	CD8T	CD8Tem	PRDX5	-0.34	23.2	0
0	Immune cells	CD8T	CD8Tem	AP2B1	-0.34	13.5	0
0	Immune cells	CD8T	CD8Tem	ARF6	-0.34	12.9	0
0	Immune cells	CD8T	CD8Tem	KCNAB2	-0.34	20.4	0
0	Immune cells	CD8T	CD8Tem	TPP1	-0.34	11.3	0
0	Immune cells	CD8T	CD8Tem	MRPS6	-0.34	21.7	0
0	Immune cells	CD8T	CD8Tem	IL2RB	-0.35	20.0	0
0	Immune cells	CD8T	CD8Tem	MMP24OS	-0.35	6.4	0
0	Immune cells	CD8T	CD8Tem	ZYX	-0.35	39.7	0
0	Immune cells	CD8T	CD8Tem	PRRC2B	-0.35	13.4	0
0	Immune cells	CD8T	CD8Tem	ARPC5	-0.35	38.0	0
0	Immune cells	CD8T	CD8Tem	TNFRSF1B	-0.35	13.7	0
0	Immune cells	CD8T	CD8Tem	ANKRD11	-0.35	18.7	0
0	Immune cells	CD8T	CD8Tem	PPIB	-0.35	75.1	0
0	Immune cells	CD8T	CD8Tem	GPR171	-0.36	14.9	0
0	Immune cells	CD8T	CD8Tem	DPP4	-0.36	8.8	0
0	Immune cells	CD8T	CD8Tem	MT-ATP6	-0.36	99.4	0
0	Immune cells	CD8T	CD8Tem	ARPC2	-0.36	78.6	0
0	Immune cells	CD8T	CD8Tem	PYCARD	-0.36	29.6	0
0	Immune cells	CD8T	CD8Tem	GYG1	-0.37	15.7	0
0	Immune cells	CD8T	CD8Tem	BATF	-0.37	8.8	0
0	Immune cells	CD8T	CD8Tem	IQGAP2	-0.37	19.8	0
0	Immune cells	CD8T	CD8Tem	RHOC	-0.37	12.2	0
0	Immune cells	CD8T	CD8Tem	ODAPH	-0.37	1.3	0
0	Immune cells	CD8T	CD8Tem	PRKAR1A	-0.38	20.2	0
0	Immune cells	CD8T	CD8Tem	TTN	-0.38	14.6	0
0	Immune cells	CD8T	CD8Tem	YWHAE	-0.38	14.0	0
0	Immune cells	CD8T	CD8Tem	MT-CO3	-0.38	99.9	0
0	Immune cells	CD8T	CD8Tem	NAP1L1	-0.38	35.0	0
0	Immune cells	CD8T	CD8Tem	RAC1	-0.39	29.0	0
0	Immune cells	CD8T	CD8Tem	IQGAP1	-0.39	29.0	0
0	Immune cells	CD8T	CD8Tem	PHPT1	-0.39	14.7	0
0	Immune cells	CD8T	CD8Tem	GNPTAB	-0.39	11.8	0
0	Immune cells	CD8T	CD8Tem	HSP90AA1	-0.39	44.4	0
0	Immune cells	CD8T	CD8Tem	ASB2	-0.4	0.8	0
0	Immune cells	CD8T	CD8Tem	SH3BGRL3	-0.4	99.5	0
0	Immune cells	CD8T	CD8Tem	GOLGB1	-0.4	18.5	0
0	Immune cells	CD8T	CD8Tem	NDUFA12	-0.4	28.7	0
0	Immune cells	CD8T	CD8Tem	EFHD2	-0.4	6.4	0
0	Immune cells	CD8T	CD8Tem	KHDRBS1	-0.4	20.4	0
0	Immune cells	CD8T	CD8Tem	STK10	-0.4	19.0	0
0	Immune cells	CD8T	CD8Tem	CAP1	-0.41	41.2	0
0	Immune cells	CD8T	CD8Tem	GSTP1	-0.41	47.1	0
0	Immune cells	CD8T	CD8Tem	ETS1	-0.41	33.9	0
0	Immune cells	CD8T	CD8Tem	LSP1	-0.41	74.5	0
0	Immune cells	CD8T	CD8Tem	SRGN	-0.41	59.5	0
0	Immune cells	CD8T	CD8Tem	MSN	-0.42	48.8	0
0	Immune cells	CD8T	CD8Tem	PTMS	-0.42	10.4	0
0	Immune cells	CD8T	CD8Tem	APOBEC3H	-0.42	5.1	0
0	Immune cells	CD8T	CD8Tem	LPAR6	-0.42	21.8	0
0	Immune cells	CD8T	CD8Tem	SFPQ	-0.42	20.1	0
0	Immune cells	CD8T	CD8Tem	IFI16	-0.43	29.1	0
0	Immune cells	CD8T	CD8Tem	ANXA5	-0.43	50.7	0
0	Immune cells	CD8T	CD8Tem	CD5	-0.43	11.6	0
0	Immune cells	CD8T	CD8Tem	LYST	-0.43	9.2	0
0	Immune cells	CD8T	CD8Tem	CD59	-0.44	4.1	0
0	Immune cells	CD8T	CD8Tem	ITGB7	-0.44	34.8	0
0	Immune cells	CD8T	CD8Tem	HSPA5	-0.45	35.0	0
0	Immune cells	CD8T	CD8Tem	PTTG1	-0.45	6.1	0
0	Immune cells	CD8T	CD8Tem	DYNLL1	-0.46	20.5	0
0	Immune cells	CD8T	CD8Tem	EIF4A1	-0.46	38.8	0
0	Immune cells	CD8T	CD8Tem	ANXA4	-0.46	9.4	0
0	Immune cells	CD8T	CD8Tem	MT-CO2	-0.46	100.0	0
0	Immune cells	CD8T	CD8Tem	MT-CO1	-0.46	100.0	0
0	Immune cells	CD8T	CD8Tem	AOAH	-0.47	10.7	0
0	Immune cells	CD8T	CD8Tem	SOS1	-0.47	11.2	0
0	Immune cells	CD8T	CD8Tem	BST2	-0.47	30.8	0
0	Immune cells	CD8T	CD8Tem	CANX	-0.47	25.0	0
0	Immune cells	CD8T	CD8Tem	PTPN22	-0.47	14.7	0
0	Immune cells	CD8T	CD8Tem	HPGD	-0.47	17.8	0
0	Immune cells	CD8T	CD8Tem	SLC1A4	-0.48	1.4	0
0	Immune cells	CD8T	CD8Tem	SLAMF7	-0.48	3.6	0
0	Immune cells	CD8T	CD8Tem	AHNAK	-0.48	62.9	0
0	Immune cells	CD8T	CD8Tem	CD96	-0.49	43.1	0
0	Immune cells	CD8T	CD8Tem	CEBPD	-0.5	1.0	0
0	Immune cells	CD8T	CD8Tem	CD70	-0.5	9.9	0
0	Immune cells	CD8T	CD8Tem	AHI1	-0.51	6.9	0
0	Immune cells	CD8T	CD8Tem	SMC4	-0.51	14.3	0
0	Immune cells	CD8T	CD8Tem	HSP90B1	-0.51	42.6	0
0	Immune cells	CD8T	CD8Tem	CTSD	-0.51	31.6	0
0	Immune cells	CD8T	CD8Tem	ITGA1	-0.52	6.6	0
0	Immune cells	CD8T	CD8Tem	CLTA	-0.52	16.6	0
0	Immune cells	CD8T	CD8Tem	ANXA2	-0.52	35.8	0
0	Immune cells	CD8T	CD8Tem	GZMA	-0.52	92.9	0
0	Immune cells	CD8T	CD8Tem	RPS27L	-0.53	38.9	0
0	Immune cells	CD8T	CD8Tem	ITGA4	-0.53	53.3	0
0	Immune cells	CD8T	CD8Tem	CST7	-0.53	66.8	0
0	Immune cells	CD8T	CD8Tem	LMNA	-0.54	1.0	0
0	Immune cells	CD8T	CD8Tem	LAG3	-0.54	21.9	0
0	Immune cells	CD8T	CD8Tem	VIM	-0.55	92.9	0
0	Immune cells	CD8T	CD8Tem	ENO1	-0.55	43.3	0
0	Immune cells	CD8T	CD8Tem	NPC2	-0.56	7.8	0
0	Immune cells	CD8T	CD8Tem	TXN	-0.56	34.0	0
0	Immune cells	CD8T	CD8Tem	F2R	-0.56	9.1	0
0	Immune cells	CD8T	CD8Tem	LPXN	-0.58	20.2	0
0	Immune cells	CD8T	CD8Tem	CD6	-0.59	15.5	0
0	Immune cells	CD8T	CD8Tem	TUBB4B	-0.59	9.4	0
0	Immune cells	CD8T	CD8Tem	RDH10	-0.59	1.2	0
0	Immune cells	CD8T	CD8Tem	FTL	-0.6	97.2	0
0	Immune cells	CD8T	CD8Tem	PHLDA1	-0.62	5.7	0
0	Immune cells	CD8T	CD8Tem	BAX	-0.63	31.5	0
0	Immune cells	CD8T	CD8Tem	CALR	-0.63	36.3	0
0	Immune cells	CD8T	CD8Tem	PRF1	-0.64	31.1	0
0	Immune cells	CD8T	CD8Tem	CTSC	-0.64	40.9	0
0	Immune cells	CD8T	CD8Tem	NKG7	-0.65	88.1	0
0	Immune cells	CD8T	CD8Tem	MT-ND6	-0.65	44.9	0
0	Immune cells	CD8T	CD8Tem	HLA-DMA	-0.66	14.2	0
0	Immune cells	CD8T	CD8Tem	CCL5	-0.66	98.6	0
0	Immune cells	CD8T	CD8Tem	HLA-DRB5	-0.66	76.0	0
0	Immune cells	CD8T	CD8Tem	TUBB	-0.69	31.0	0
0	Immune cells	CD8T	CD8Tem	PLIN2	-0.7	11.2	0
0	Immune cells	CD8T	CD8Tem	CLU	-0.71	2.3	0
0	Immune cells	CD8T	CD8Tem	CD74	-0.71	94.1	0
0	Immune cells	CD8T	CD8Tem	ITGAL	-0.71	23.1	0
0	Immune cells	CD8T	CD8Tem	S100A11	-0.72	74.3	0
0	Immune cells	CD8T	CD8Tem	GLO1	-0.72	13.2	0
0	Immune cells	CD8T	CD8Tem	LRRN3	-0.74	2.1	0
0	Immune cells	CD8T	CD8Tem	GAPDH	-0.75	94.9	0
0	Immune cells	CD8T	CD8Tem	HLA-DRB1	-0.76	79.9	0
0	Immune cells	CD8T	CD8Tem	ALOX5AP	-0.76	61.2	0
0	Immune cells	CD8T	CD8Tem	HMGB2	-0.77	39.0	0
0	Immune cells	CD8T	CD8Tem	CD63	-0.8	24.4	0
0	Immune cells	CD8T	CD8Tem	PKM	-0.8	29.8	0
0	Immune cells	CD8T	CD8Tem	HLA-DQA1	-0.81	32.6	0
0	Immune cells	CD8T	CD8Tem	IL32	-0.87	96.6	0
0	Immune cells	CD8T	CD8Tem	JAML	-0.87	5.2	0
0	Immune cells	CD8T	CD8Tem	SQSTM1	-0.88	30.6	0
0	Immune cells	CD8T	CD8Tem	NEAT1	-0.98	40.8	0
0	Immune cells	CD8T	CD8Tem	LGALS1	-0.99	55.8	0
0	Immune cells	CD8T	CD8Tem	HLA-DRA	-1.03	29.6	0
0	Immune cells	CD8T	CD8Tem	GZMB	-1.62	17.6	0
0	Immune cells	CD8T	CD8Tem	PARP1	-0.29	19.5	6.82e-306
0	Immune cells	CD8T	CD8Tem	TUBA1B	-0.95	19.4	9.89e-306
0	Immune cells	CD8T	CD8Tem	C12orf57	0.4	71.9	6.52e-305
0	Immune cells	CD8T	CD8Tem	ACTR2	-0.32	27.0	3.42e-304
0	Immune cells	CD8T	CD8Tem	NUCB1	-0.3	22.1	1.03e-303
0	Immune cells	CD8T	CD8Tem	RAD50	-0.28	11.8	1.55e-303
0	Immune cells	CD8T	CD8Tem	PTPN7	-0.28	15.6	2.23e-302
0	Immune cells	CD8T	CD8Tem	SET	-0.35	33.0	1.32e-300
0	Immune cells	CD8T	CD8Tem	APOBEC3C	-0.27	16.1	6.04e-300
0	Immune cells	CD8T	CD8Tem	HNRNPA3	-0.37	37.5	1.48e-298
0	Immune cells	CD8T	CD8Tem	LCP1	-0.35	58.2	3.42e-298
0	Immune cells	CD8T	CD8Tem	PSMA4	-0.27	16.1	7.3e-298
0	Immune cells	CD8T	CD8Tem	CMTM3	-0.28	16.4	1.02e-296
0	Immune cells	CD8T	CD8Tem	KIF20B	-0.41	6.3	2.14e-296
0	Immune cells	CD8T	CD8Tem	SEM1	-0.34	33.2	3.03e-295
0	Immune cells	CD8T	CD8Tem	NFKBIA	-0.5	23.4	3.06e-295
0	Immune cells	CD8T	CD8Tem	SMC3	-0.3	17.3	2.51e-293
0	Immune cells	CD8T	CD8Tem	AKNA	-0.33	25.7	2.8e-292
0	Immune cells	CD8T	CD8Tem	TMBIM6	-0.36	43.9	3.56e-291
0	Immune cells	CD8T	CD8Tem	PTPRA	-0.28	14.3	7.84e-291
0	Immune cells	CD8T	CD8Tem	CD82	-0.31	25.5	2.16e-290
0	Immune cells	CD8T	CD8Tem	HLA-DQB1	-0.57	23.5	6.96e-290
0	Immune cells	CD8T	CD8Tem	CDKN1A	-0.4	2.1	3.29e-287
0	Immune cells	CD8T	CD8Tem	CD99	-0.28	76.8	2.78e-286
0	Immune cells	CD8T	CD8Tem	RPL23	0.32	78.9	9.22e-286
0	Immune cells	CD8T	CD8Tem	REEP5	-0.32	31.3	1.29e-285
0	Immune cells	CD8T	CD8Tem	TXNIP	0.27	90.9	3.76e-285
0	Immune cells	CD8T	CD8Tem	BTG3	-0.29	9.4	8.55e-284
0	Immune cells	CD8T	CD8Tem	GNAI2	-0.26	16.9	4.83e-283
0	Immune cells	CD8T	CD8Tem	PAG1	-0.32	24.8	9.88e-283
0	Immune cells	CD8T	CD8Tem	RAB1B	-0.25	19.8	2.39e-282
0	Immune cells	CD8T	CD8Tem	TLN1	-0.31	27.3	5.4e-282
0	Immune cells	CD8T	CD8Tem	PABPN1	-0.26	10.2	1.74e-281
0	Immune cells	CD8T	CD8Tem	RBBP4	-0.28	20.2	8.48e-281
0	Immune cells	CD8T	CD8Tem	ERN1	-0.33	21.2	3.32e-280
0	Immune cells	CD8T	CD8Tem	SAMSN1	-0.28	17.9	3.84e-280
0	Immune cells	CD8T	CD8Tem	NIN	-0.29	18.2	2.72e-279
0	Immune cells	CD8T	CD8Tem	PSMB6	-0.27	24.7	3.09e-279
0	Immune cells	CD8T	CD8Tem	MT-ATP8	-0.33	94.8	6.47e-279
0	Immune cells	CD8T	CD8Tem	PRDX1	-0.3	23.6	1.29e-277
0	Immune cells	CD8T	CD8Tem	LINC00861	0.42	36.9	3.09e-277
0	Immune cells	CD8T	CD8Tem	PDIA6	-0.34	32.0	6.09e-277
0	Immune cells	CD8T	CD8Tem	RPN2	-0.27	20.9	9.78e-277
0	Immune cells	CD8T	CD8Tem	ARL6IP1	-0.37	13.3	8.79e-276
0	Immune cells	CD8T	CD8Tem	PDE7B	-0.27	0.9	5.26e-275
0	Immune cells	CD8T	CD8Tem	CCDC50	-0.27	1.6	1.07e-274
0	Immune cells	CD8T	CD8Tem	SPCS2	-0.31	28.4	9.57e-273
0	Immune cells	CD8T	CD8Tem	STMN1	-0.81	2.4	2.03e-271
0	Immune cells	CD8T	CD8Tem	HIF1A	-0.26	12.5	3.42e-271
0	Immune cells	CD8T	CD8Tem	RGS13	-0.27	3.2	1.05e-270
0	Immune cells	CD8T	CD8Tem	LAPTM5	-0.29	75.5	1.39e-270
0	Immune cells	CD8T	CD8Tem	NFATC3	-0.26	15.9	1.06e-269
0	Immune cells	CD8T	CD8Tem	SUB1	-0.32	55.8	2.85e-269
0	Immune cells	CD8T	CD8Tem	BRD2	-0.29	26.6	6.61e-268
0	Immune cells	CD8T	CD8Tem	CKLF	-0.34	37.9	5.72e-267
0	Immune cells	CD8T	CD8Tem	TM9SF2	-0.26	19.8	1.8e-265
0	Immune cells	CD8T	CD8Tem	PPP1R15A	-0.28	10.1	4.51e-265
0	Immune cells	CD8T	CD8Tem	DAD1	-0.29	28.7	8.6e-265
0	Immune cells	CD8T	CD8Tem	FABP5	-0.32	3.2	8.6e-265
0	Immune cells	CD8T	CD8Tem	BTG1	0.25	95.5	9.25e-265
0	Immune cells	CD8T	CD8Tem	HNRNPM	-0.3	25.2	2.57e-263
0	Immune cells	CD8T	CD8Tem	CKS2	-0.35	3.8	5.35e-263
0	Immune cells	CD8T	CD8Tem	SRP14	-0.26	75.3	6.93e-263
0	Immune cells	CD8T	CD8Tem	WNK1	-0.25	17.2	8.3e-263
0	Immune cells	CD8T	CD8Tem	PMCH	-0.38	0.2	2.93e-260
0	Immune cells	CD8T	CD8Tem	AC119396.1	0.41	23.8	7.71e-260
0	Immune cells	CD8T	CD8Tem	DEK	-0.35	32.8	1.03e-259
0	Immune cells	CD8T	CD8Tem	CD8B	0.31	82.2	2.75e-258
0	Immune cells	CD8T	CD8Tem	CRIP2	0.31	11.7	8.78e-258
0	Immune cells	CD8T	CD8Tem	CCND2	-0.26	12.8	9.59e-258
0	Immune cells	CD8T	CD8Tem	SNRPB2	-0.26	21.6	1.4e-257
0	Immune cells	CD8T	CD8Tem	TUBA1C	-0.31	7.2	3.06e-257
0	Immune cells	CD8T	CD8Tem	FKBP1A	-0.32	40.1	2.21e-256
0	Immune cells	CD8T	CD8Tem	ZBTB38	-0.27	18.0	1.93e-255
0	Immune cells	CD8T	CD8Tem	MKI67	-0.75	0.4	4e-254
0	Immune cells	CD8T	CD8Tem	RAD21	-0.34	28.4	1.8e-253
0	Immune cells	CD8T	CD8Tem	ACADVL	-0.25	17.4	1.95e-253
0	Immune cells	CD8T	CD8Tem	ARPC5L	-0.28	18.7	4.11e-252
0	Immune cells	CD8T	CD8Tem	MIS18BP1	-0.27	19.1	7.66e-252
0	Immune cells	CD8T	CD8Tem	ATP5PF	-0.27	29.8	1.74e-251
0	Immune cells	CD8T	CD8Tem	IFI27L2	-0.26	23.8	2.88e-250
0	Immune cells	CD8T	CD8Tem	PTP4A2	-0.29	26.2	2.55e-247
0	Immune cells	CD8T	CD8Tem	H2AFZ	-0.48	45.7	1.99e-246
0	Immune cells	CD8T	CD8Tem	RBPJ	-0.28	24.5	1.82e-244
0	Immune cells	CD8T	CD8Tem	CD69	0.36	53.3	2.88e-244
0	Immune cells	CD8T	CD8Tem	OGA	-0.28	20.8	6.36e-244
0	Immune cells	CD8T	CD8Tem	SEC11C	-0.28	24.3	1.34e-243
0	Immune cells	CD8T	CD8Tem	CLEC2B	-0.33	42.5	3.17e-243
0	Immune cells	CD8T	CD8Tem	CXCR6	-0.39	3.9	3.66e-243
0	Immune cells	CD8T	CD8Tem	GIMAP7	0.42	62.7	2.24e-241
