Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
0	Immune cells	NK	NK	NKG7	1.66	100.0	0
0	Immune cells	NK	NK	FGFBP2	1.65	92.4	0
0	Immune cells	NK	NK	GZMH	1.61	98.8	0
0	Immune cells	NK	NK	GNLY	1.53	94.9	0
0	Immune cells	NK	NK	GPR56	1.23	94.2	0
0	Immune cells	NK	NK	PLEK	1.15	94.9	0
0	Immune cells	NK	NK	CST7	1.11	99.9	0
0	Immune cells	NK	NK	S1PR5	1.1	91.3	0
0	Immune cells	NK	NK	CCL4	1.09	98.9	0
0	Immune cells	NK	NK	FCGR3A	1.09	89.6	0
0	Immune cells	NK	NK	KLRG1	1.0	95.4	0
0	Immune cells	NK	NK	PRF1	0.98	98.3	0
0	Immune cells	NK	NK	KLRF1	0.95	90.4	0
0	Immune cells	NK	NK	CTSW	0.94	99.5	0
0	Immune cells	NK	NK	CMC1	0.93	95.5	0
0	Immune cells	NK	NK	PLAC8	0.88	93.5	0
0	Immune cells	NK	NK	LITAF	0.85	99.2	0
0	Immune cells	NK	NK	CX3CR1	0.82	88.5	0
0	Immune cells	NK	NK	FCRL6	0.81	88.8	0
0	Immune cells	NK	NK	CCL4L2	0.78	89.0	0
0	Immune cells	NK	NK	TTC38	0.77	89.5	0
0	Immune cells	NK	NK	ZEB2	0.75	90.0	0
0	Immune cells	NK	NK	C12orf75	0.75	95.6	0
0	Immune cells	NK	NK	PRSS23	0.74	84.8	0
0	Immune cells	NK	NK	LPCAT1	0.7	90.8	0
0	Immune cells	NK	NK	FLNA	0.69	95.5	0
0	Immune cells	NK	NK	FGR	0.69	89.0	0
0	Immune cells	NK	NK	TYROBP	0.67	85.8	0
0	Immune cells	NK	NK	S1PR1	0.65	90.2	0
0	Immune cells	NK	NK	MATK	0.63	93.3	0
0	Immune cells	NK	NK	PXN	0.63	88.6	0
0	Immune cells	NK	NK	CCL4L1	0.62	94.3	0
0	Immune cells	NK	NK	KLRD1	0.61	90.6	0
0	Immune cells	NK	NK	LYAR	0.6	93.8	0
0	Immune cells	NK	NK	PTGER2	0.6	91.5	0
0	Immune cells	NK	NK	IFITM2	0.6	99.6	0
0	Immune cells	NK	NK	PTGDR	0.59	89.3	0
0	Immune cells	NK	NK	TGFBR3	0.58	85.8	0
0	Immune cells	NK	NK	CD300A	0.58	87.4	0
0	Immune cells	NK	NK	TPST2	0.56	92.6	0
0	Immune cells	NK	NK	XCL2	0.55	90.8	0
0	Immune cells	NK	NK	CCL5	0.53	100.0	0
0	Immune cells	NK	NK	CDC25B	0.52	89.5	0
0	Immune cells	NK	NK	KLF2	0.51	93.8	0
0	Immune cells	NK	NK	GZMA	0.5	99.0	0
0	Immune cells	NK	NK	HOPX	0.46	91.3	0
0	Immune cells	NK	NK	RASGRP2	0.45	88.2	0
0	Immune cells	NK	NK	EOMES	0.44	87.6	0
0	Immune cells	NK	NK	CTSC	0.43	95.4	0
0	Immune cells	NK	NK	KLF3	0.42	87.0	0
0	Immune cells	NK	NK	P2RY8	0.42	86.0	0
0	Immune cells	NK	NK	ITGAM	0.41	82.3	0
0	Immune cells	NK	NK	SIGLEC17P	0.4	82.9	0
0	Immune cells	NK	NK	ICAM2	0.4	88.1	0
0	Immune cells	NK	NK	RAB37	0.38	86.4	0
0	Immune cells	NK	NK	IFITM1	0.37	99.9	0
0	Immune cells	NK	NK	SH3BP5	0.36	86.0	0
0	Immune cells	NK	NK	S1PR4	0.36	88.1	0
0	Immune cells	NK	NK	PFN1	0.35	100.0	0
0	Immune cells	NK	NK	LAIR1	0.35	86.8	0
0	Immune cells	NK	NK	GZMB	0.35	94.5	0
0	Immune cells	NK	NK	RCBTB2	0.35	83.5	0
0	Immune cells	NK	NK	LOC101060789	0.34	80.9	0
0	Immune cells	NK	NK	CD244	0.33	84.6	0
0	Immune cells	NK	NK	RHOC	0.32	91.9	0
0	Immune cells	NK	NK	COL6A2	0.32	82.3	0
0	Immune cells	NK	NK	NSG1	0.3	83.4	0
0	Immune cells	NK	NK	FCRL3	0.3	83.4	0
0	Immune cells	NK	NK	KLRAP1	0.29	82.2	0
0	Immune cells	NK	NK	CD160	0.29	81.8	0
0	Immune cells	NK	NK	MTSS1	0.28	82.7	0
0	Immune cells	NK	NK	CDKN2D	0.28	85.4	0
0	Immune cells	NK	NK	KLRC4	0.28	84.8	0
0	Immune cells	NK	NK	SH2D1B	0.27	73.6	0
0	Immune cells	NK	NK	TMSB10	0.25	100.0	0
0	Immune cells	NK	NK	LOC102723407	-0.25	31.0	0
0	Immune cells	NK	NK	APOE	-0.25	36.6	0
0	Immune cells	NK	NK	BAG3	-0.25	78.7	0
0	Immune cells	NK	NK	CPNE7	-0.26	63.4	0
0	Immune cells	NK	NK	TRAF1	-0.26	80.3	0
0	Immune cells	NK	NK	PPP1R14B	-0.26	69.4	0
0	Immune cells	NK	NK	CD9	-0.27	70.0	0
0	Immune cells	NK	NK	ABCG1	-0.27	71.6	0
0	Immune cells	NK	NK	PLK3	-0.27	79.7	0
0	Immune cells	NK	NK	KDSR	-0.27	79.3	0
0	Immune cells	NK	NK	NCF1	-0.27	61.7	0
0	Immune cells	NK	NK	GPR25	-0.28	65.8	0
0	Immune cells	NK	NK	FBLN7	-0.28	61.4	0
0	Immune cells	NK	NK	NDFIP2	-0.28	77.9	0
0	Immune cells	NK	NK	SLAMF1	-0.28	78.3	0
0	Immune cells	NK	NK	PPP1R2P9	-0.31	71.0	0
0	Immune cells	NK	NK	CSF1	-0.33	73.9	0
0	Immune cells	NK	NK	HNRNPLL	-0.33	82.2	0
0	Immune cells	NK	NK	CCR6	-0.34	65.6	0
0	Immune cells	NK	NK	S100A8	-0.35	24.2	0
0	Immune cells	NK	NK	ENTPD1	-0.37	68.6	0
0	Immune cells	NK	NK	SPP1	-0.37	14.6	0
0	Immune cells	NK	NK	IGJ	-0.38	25.9	0
0	Immune cells	NK	NK	PAG1	-0.39	80.2	0
0	Immune cells	NK	NK	PELO	-0.41	79.1	0
0	Immune cells	NK	NK	CD28	-0.41	78.5	0
0	Immune cells	NK	NK	PASK	-0.41	78.3	0
0	Immune cells	NK	NK	FOXP3	-0.41	68.2	0
0	Immune cells	NK	NK	NELL2	-0.42	79.5	0
0	Immune cells	NK	NK	NCF4	-0.42	77.6	0
0	Immune cells	NK	NK	LDLRAD4	-0.43	78.6	0
0	Immune cells	NK	NK	SUSD3	-0.44	78.6	0
0	Immune cells	NK	NK	VIM	-0.46	99.4	0
0	Immune cells	NK	NK	SIRPG	-0.47	80.5	0
0	Immune cells	NK	NK	TMEM14C	-0.47	78.9	0
0	Immune cells	NK	NK	ACP5	-0.48	78.5	0
0	Immune cells	NK	NK	FAM102A	-0.51	78.9	0
0	Immune cells	NK	NK	DNPH1	-0.55	80.0	0
0	Immune cells	NK	NK	TNFRSF18	-0.55	78.6	0
0	Immune cells	NK	NK	CTSA	-0.56	82.4	0
0	Immune cells	NK	NK	RPLP1	-0.57	100.0	0
0	Immune cells	NK	NK	CKLF	-0.58	89.6	0
0	Immune cells	NK	NK	TNFRSF4	-0.59	78.4	0
0	Immune cells	NK	NK	CXCR6	-0.6	78.8	0
0	Immune cells	NK	NK	HSPH1	-0.61	82.2	0
0	Immune cells	NK	NK	AQP3	-0.61	79.3	0
0	Immune cells	NK	NK	LMNA	-0.62	81.3	0
0	Immune cells	NK	NK	CCR7	-0.64	77.9	0
0	Immune cells	NK	NK	CTLA4	-0.65	76.3	0
0	Immune cells	NK	NK	CXCR3	-0.67	81.9	0
0	Immune cells	NK	NK	FOSB	-0.67	84.7	0
0	Immune cells	NK	NK	CD82	-0.68	79.8	0
0	Immune cells	NK	NK	RGCC	-0.73	84.4	0
0	Immune cells	NK	NK	TNFAIP3	-0.74	89.6	0
0	Immune cells	NK	NK	ITM2C	-0.74	78.9	0
0	Immune cells	NK	NK	PHLDA1	-0.77	82.0	0
0	Immune cells	NK	NK	ALOX5AP	-0.77	84.9	0
0	Immune cells	NK	NK	EGR1	-0.8	82.5	0
0	Immune cells	NK	NK	JUN	-0.83	98.6	0
0	Immune cells	NK	NK	FOS	-0.86	99.0	0
0	Immune cells	NK	NK	DUSP1	-0.87	98.7	0
0	Immune cells	NK	NK	LOC102725018	-0.87	33.5	0
0	Immune cells	NK	NK	DUSP4	-0.89	78.4	0
0	Immune cells	NK	NK	DNAJB1	-0.92	96.2	0
0	Immune cells	NK	NK	LGALS3	-0.95	79.5	0
0	Immune cells	NK	NK	LOC100293211	-1.26	19.5	0
0	Immune cells	NK	NK	LTB	-1.3	85.1	0
0	Immune cells	NK	NK	RGS1	-1.35	82.2	0
0	Immune cells	NK	NK	CXCL13	-1.4	53.9	0
0	Immune cells	NK	NK	COTL1	-1.41	84.5	0
0	Immune cells	NK	NK	HSPA1B	-1.51	88.0	0
0	Immune cells	NK	NK	HSPA1A	-1.64	86.5	0
0	Immune cells	NK	NK	MAL	-0.42	75.1	3.44e-300
0	Immune cells	NK	NK	CTSB	-0.55	81.0	1.83e-297
0	Immune cells	NK	NK	C1orf21	0.66	86.1	2.36e-295
0	Immune cells	NK	NK	DUSP16	-0.26	78.2	1.38e-293
0	Immune cells	NK	NK	GAPDH	-0.42	99.8	7.71e-292
0	Immune cells	NK	NK	PIK3R1	0.39	92.8	1.95e-289
0	Immune cells	NK	NK	DUSP2	0.28	98.9	1.14e-288
0	Immune cells	NK	NK	HSP90AA1	-0.52	98.1	2.73e-276
0	Immune cells	NK	NK	TNFRSF25	-0.31	77.3	3.63e-275
0	Immune cells	NK	NK	TRG-AS1	0.32	86.7	2.65e-262
0	Immune cells	NK	NK	PRKCB	0.27	83.6	7.91e-261
0	Immune cells	NK	NK	SPON2	0.66	82.1	2.49e-260
0	Immune cells	NK	NK	GSTP1	0.36	95.9	1.24e-255
0	Immune cells	NK	NK	SAMD3	0.5	90.1	4.86e-254
0	Immune cells	NK	NK	AMICA1	-0.47	76.4	6.91e-252
0	Immune cells	NK	NK	HMGA1	-0.26	80.2	2.7e-251
0	Immune cells	NK	NK	RPLP0	-0.28	99.9	7.41e-250
0	Immune cells	NK	NK	BATF	-0.51	83.7	2.97e-245
0	Immune cells	NK	NK	NR4A2	0.36	95.0	3.91e-245
0	Immune cells	NK	NK	SPOCK2	-0.44	88.0	6.8e-241
0	Immune cells	NK	NK	ID3	-0.32	74.7	5.34e-240
0	Immune cells	NK	NK	MAP3K8	0.35	87.4	9.21e-237
0	Immune cells	NK	NK	LOC101928173	-0.3	77.9	3.81e-233
0	Immune cells	NK	NK	KLRK1	0.32	88.9	5.21e-231
0	Immune cells	NK	NK	ICOS	-0.39	79.7	3.26e-229
0	Immune cells	NK	NK	PPP1R15A	-0.46	93.4	4.52e-229
0	Immune cells	NK	NK	HSPD1	-0.4	86.6	4.83e-228
0	Immune cells	NK	NK	ITGAE	-0.43	81.9	1.23e-226
0	Immune cells	NK	NK	HSP90AB1	-0.41	96.5	5.52e-226
0	Immune cells	NK	NK	HSPA6	-0.46	77.5	6.25e-223
0	Immune cells	NK	NK	PBXIP1	-0.33	83.6	4.33e-217
0	Immune cells	NK	NK	TNFSF10	-0.25	79.1	9.58e-215
0	Immune cells	NK	NK	MTHFD2	-0.25	80.5	5.07e-211
0	Immune cells	NK	NK	CD4	-0.34	79.1	1.62e-209
0	Immune cells	NK	NK	SAMHD1	0.26	88.4	5.84e-208
0	Immune cells	NK	NK	XBP1	0.29	90.6	1.88e-206
0	Immune cells	NK	NK	KLF6	-0.45	97.5	4.32e-202
0	Immune cells	NK	NK	HMGN3	0.35	91.8	3.3e-196
0	Immune cells	NK	NK	DNAJB4	-0.33	78.6	2.6e-193
0	Immune cells	NK	NK	TYMP	-0.45	79.9	3.52e-193
0	Immune cells	NK	NK	CD27	-0.62	84.8	1.01e-186
0	Immune cells	NK	NK	RBPJ	-0.43	81.1	5.35e-181
0	Immune cells	NK	NK	STAT1	-0.36	81.2	6.3e-177
0	Immune cells	NK	NK	ATF3	-0.58	80.7	1.05e-176
0	Immune cells	NK	NK	AHR	-0.28	78.7	1.26e-176
0	Immune cells	NK	NK	UCP2	0.28	95.1	9.36e-174
0	Immune cells	NK	NK	ANKRD28	-0.27	78.5	3.46e-171
0	Immune cells	NK	NK	ADRB2	0.51	85.6	1.01e-169
0	Immune cells	NK	NK	PIM2	-0.4	83.6	2.5e-169
0	Immune cells	NK	NK	GADD45B	0.32	92.9	1.19e-168
0	Immune cells	NK	NK	IFI30	-0.48	77.5	3.01e-167
0	Immune cells	NK	NK	CAPG	-0.49	77.1	7.65e-165
0	Immune cells	NK	NK	CDKN1A	-0.42	81.9	3.7e-164
0	Immune cells	NK	NK	LAMP1	0.27	92.9	1.02e-163
0	Immune cells	NK	NK	NCR3	0.38	85.4	1.36e-160
0	Immune cells	NK	NK	KIR3DL2	0.32	79.6	1.54e-159
0	Immune cells	NK	NK	ARL6IP1	0.25	91.6	2.51e-156
0	Immune cells	NK	NK	YWHAQ	0.27	94.0	1.86e-153
0	Immune cells	NK	NK	TBCD	-0.27	80.0	4.31e-153
0	Immune cells	NK	NK	UBE2F	0.37	86.2	1.32e-152
0	Immune cells	NK	NK	EIF5A	0.29	93.4	3.29e-152
0	Immune cells	NK	NK	SPRY1	-0.37	75.2	9.87e-150
0	Immune cells	NK	NK	CD69	-0.46	97.1	3.4e-149
0	Immune cells	NK	NK	TPM4	-0.32	85.9	2.05e-148
0	Immune cells	NK	NK	LINC00861	0.4	90.0	1.7e-147
0	Immune cells	NK	NK	EFHD2	0.45	86.3	2.12e-143
0	Immune cells	NK	NK	CDK2AP2	0.28	90.6	3.09e-143
0	Immune cells	NK	NK	ZFP36L1	-0.39	91.3	1.38e-140
0	Immune cells	NK	NK	UBC	-0.3	99.5	3.28e-140
0	Immune cells	NK	NK	JUND	-0.37	81.7	3.72e-138
0	Immune cells	NK	NK	IRF1	0.27	93.8	1.8e-137
0	Immune cells	NK	NK	CD7	-0.48	93.4	4.69e-135
0	Immune cells	NK	NK	ZNF683	-0.51	78.9	7.12e-134
0	Immune cells	NK	NK	ANXA5	-0.26	84.8	2.83e-132
0	Immune cells	NK	NK	HIF1A	-0.29	81.9	4.59e-132
0	Immune cells	NK	NK	SPINT2	-0.28	76.1	2.13e-131
0	Immune cells	NK	NK	GPR183	-0.6	81.3	1.15e-127
0	Immune cells	NK	NK	LDHA	-0.36	93.5	3.07e-127
0	Immune cells	NK	NK	SLC2A3	-0.43	91.9	7.54e-127
0	Immune cells	NK	NK	SH2D2A	0.25	92.6	1.76e-125
0	Immune cells	NK	NK	GPX1	-0.44	84.6	7.14e-125
0	Immune cells	NK	NK	SGK1	-0.41	78.4	1.74e-123
0	Immune cells	NK	NK	IL6ST	-0.36	80.1	2.18e-120
0	Immune cells	NK	NK	DSTN	0.32	89.2	3.3e-120
0	Immune cells	NK	NK	PDE4B	-0.32	82.4	8.54e-119
0	Immune cells	NK	NK	FKBP1A	-0.34	89.5	7.89e-117
0	Immune cells	NK	NK	HSPB1	-0.52	87.7	3.38e-115
0	Immune cells	NK	NK	LEF1	-0.34	79.9	3.74e-114
0	Immune cells	NK	NK	LYZ	-0.27	55.4	4.45e-110
0	Immune cells	NK	NK	CORO1B	-0.35	85.6	7.14e-106
0	Immune cells	NK	NK	CEP78	0.33	82.8	1.96e-105
0	Immune cells	NK	NK	NFKBIA	0.27	96.5	1.48e-104
0	Immune cells	NK	NK	S100A11	-0.34	93.4	1.96e-104
0	Immune cells	NK	NK	RAPGEF6	-0.28	81.0	5.54e-104
0	Immune cells	NK	NK	VPS37B	0.29	84.3	1.69e-103
0	Immune cells	NK	NK	SOCS3	-0.4	86.2	3.56e-103
0	Immune cells	NK	NK	GCHFR	-0.29	79.8	3.93e-98
0	Immune cells	NK	NK	ISG15	-0.32	83.7	7.28e-98
0	Immune cells	NK	NK	PPA1	-0.26	84.3	2.81e-97
0	Immune cells	NK	NK	STARD3NL	0.29	85.4	2.42e-94
0	Immune cells	NK	NK	S100A9	-0.28	48.0	8.09e-94
0	Immune cells	NK	NK	ITM2A	-0.28	87.6	1.51e-93
0	Immune cells	NK	NK	ABI3	0.28	88.0	3.33e-93
0	Immune cells	NK	NK	BIRC3	-0.38	80.9	1.55e-90
0	Immune cells	NK	NK	SYNGR2	-0.25	86.0	5.21e-90
0	Immune cells	NK	NK	PDCD1	-0.39	80.3	6.52e-90
0	Immune cells	NK	NK	NR3C1	-0.3	86.6	1.69e-88
0	Immune cells	NK	NK	TARP	0.44	85.0	7.94e-83
0	Immune cells	NK	NK	CACYBP	-0.31	85.7	1.63e-80
0	Immune cells	NK	NK	GPR171	-0.26	79.6	9.71e-75
0	Immune cells	NK	NK	RGS2	-0.4	86.0	3.6e-74
0	Immune cells	NK	NK	CCL3	0.59	85.6	1.4e-72
0	Immune cells	NK	NK	FABP5	-0.32	79.1	2.49e-70
0	Immune cells	NK	NK	CD74	-0.37	98.7	2.98e-69
0	Immune cells	NK	NK	ZNF331	-0.28	83.4	3.35e-69
0	Immune cells	NK	NK	GPR65	0.31	88.7	4.17e-55
0	Immune cells	NK	NK	XCL1	-0.27	80.4	1.39e-54
0	Immune cells	NK	NK	MYBL1	0.38	83.0	6.19e-51
0	Immune cells	NK	NK	SAT1	-0.36	92.8	9.69e-47
0	Immune cells	NK	NK	TUBA1A	-0.32	90.0	3.03e-45
0	Immune cells	NK	NK	CRIP1	-0.28	97.6	2.55e-44
0	Immune cells	NK	NK	BMS1P20	-0.62	79.3	2.43e-43
0	Immune cells	NK	NK	LAG3	-0.29	84.4	4.57e-37
0	Immune cells	NK	NK	NFKBIZ	-0.28	85.2	1.14e-36
0	Immune cells	NK	NK	NR4A1	-0.32	90.7	5.99e-35
0	Immune cells	NK	NK	DNAJA1	-0.27	92.3	1.68e-34
0	Immune cells	NK	NK	GZMK	-0.59	84.7	3.91e-34
0	Immune cells	NK	NK	BTG2	-0.29	95.2	2.27e-31
0	Immune cells	NK	NK	GeneID:101927981	0.35	81.0	2.31e-14
0	Immune cells	NK	NK	CITED2	-0.26	91.3	2.78e-08
0	Immune cells	NK	NK	AREG	-0.32	81.8	3.52e-06
1	Immune cells	CD4Tconv	CD4Tn	HSPA1B	0.94	99.3	0
1	Immune cells	CD4Tconv	CD4Tn	DNAJB1	0.9	99.8	0
1	Immune cells	CD4Tconv	CD4Tn	HSPA1A	0.88	98.1	0
1	Immune cells	CD4Tconv	CD4Tn	JUN	0.72	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	CCR7	0.71	91.5	0
1	Immune cells	CD4Tconv	CD4Tn	IL7R	0.7	98.9	0
1	Immune cells	CD4Tconv	CD4Tn	FOS	0.7	99.9	0
1	Immune cells	CD4Tconv	CD4Tn	DUSP1	0.66	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	HSPH1	0.63	92.1	0
1	Immune cells	CD4Tconv	CD4Tn	LTB	0.62	98.3	0
1	Immune cells	CD4Tconv	CD4Tn	FOSB	0.61	95.1	0
1	Immune cells	CD4Tconv	CD4Tn	PPP1R15A	0.59	98.5	0
1	Immune cells	CD4Tconv	CD4Tn	CDKN1A	0.58	89.2	0
1	Immune cells	CD4Tconv	CD4Tn	HSP90AA1	0.57	99.5	0
1	Immune cells	CD4Tconv	CD4Tn	TNFAIP3	0.56	97.2	0
1	Immune cells	CD4Tconv	CD4Tn	BTG2	0.54	97.9	0
1	Immune cells	CD4Tconv	CD4Tn	SOCS3	0.53	92.6	0
1	Immune cells	CD4Tconv	CD4Tn	ZFP36	0.5	99.3	0
1	Immune cells	CD4Tconv	CD4Tn	CD40LG	0.5	87.8	0
1	Immune cells	CD4Tconv	CD4Tn	JUNB	0.49	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	AQP3	0.49	90.6	0
1	Immune cells	CD4Tconv	CD4Tn	PASK	0.45	86.7	0
1	Immune cells	CD4Tconv	CD4Tn	HSP90AB1	0.43	99.1	0
1	Immune cells	CD4Tconv	CD4Tn	RPLP1	0.41	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	RPLP0	0.4	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	FBLN7	0.33	85.5	0
1	Immune cells	CD4Tconv	CD4Tn	RPS18	0.33	100.0	0
1	Immune cells	CD4Tconv	CD4Tn	RPS8	0.32	99.9	0
1	Immune cells	CD4Tconv	CD4Tn	LOC102724246	0.3	81.4	0
1	Immune cells	CD4Tconv	CD4Tn	KDSR	0.29	86.6	0
1	Immune cells	CD4Tconv	CD4Tn	TNFSF13B	0.28	82.7	0
1	Immune cells	CD4Tconv	CD4Tn	S100A12	-0.26	18.1	0
1	Immune cells	CD4Tconv	CD4Tn	S1PR5	-0.27	65.3	0
1	Immune cells	CD4Tconv	CD4Tn	TRG-AS1	-0.28	80.8	0
1	Immune cells	CD4Tconv	CD4Tn	FGR	-0.28	68.9	0
1	Immune cells	CD4Tconv	CD4Tn	PTGDR	-0.31	78.1	0
1	Immune cells	CD4Tconv	CD4Tn	FCGR3A	-0.32	64.4	0
1	Immune cells	CD4Tconv	CD4Tn	EOMES	-0.34	77.6	0
1	Immune cells	CD4Tconv	CD4Tn	HLA-DRB5	-0.36	75.1	0
1	Immune cells	CD4Tconv	CD4Tn	LOC100996919	-0.39	71.3	0
1	Immune cells	CD4Tconv	CD4Tn	KLRC4	-0.41	71.2	0
1	Immune cells	CD4Tconv	CD4Tn	CST3	-0.43	67.9	0
1	Immune cells	CD4Tconv	CD4Tn	GPR56	-0.46	77.6	0
1	Immune cells	CD4Tconv	CD4Tn	MATK	-0.46	81.9	0
1	Immune cells	CD4Tconv	CD4Tn	PTMS	-0.46	79.1	0
1	Immune cells	CD4Tconv	CD4Tn	KLRC3	-0.51	68.7	0
1	Immune cells	CD4Tconv	CD4Tn	PLEK	-0.53	78.2	0
1	Immune cells	CD4Tconv	CD4Tn	APOBEC3G	-0.54	84.5	0
1	Immune cells	CD4Tconv	CD4Tn	LAG3	-0.57	80.7	0
1	Immune cells	CD4Tconv	CD4Tn	TYROBP	-0.57	61.5	0
1	Immune cells	CD4Tconv	CD4Tn	CTSC	-0.57	85.6	0
1	Immune cells	CD4Tconv	CD4Tn	CD63	-0.59	82.9	0
1	Immune cells	CD4Tconv	CD4Tn	KLRC2	-0.59	74.6	0
1	Immune cells	CD4Tconv	CD4Tn	TIGIT	-0.59	81.7	0
1	Immune cells	CD4Tconv	CD4Tn	KLRK1	-0.62	75.4	0
1	Immune cells	CD4Tconv	CD4Tn	LOC100996809	-0.73	76.4	0
1	Immune cells	CD4Tconv	CD4Tn	HLA-DRB4	-0.76	78.2	0
1	Immune cells	CD4Tconv	CD4Tn	LGALS1	-0.76	85.1	0
1	Immune cells	CD4Tconv	CD4Tn	KLRD1	-0.81	78.1	0
1	Immune cells	CD4Tconv	CD4Tn	PRF1	-0.89	82.3	0
1	Immune cells	CD4Tconv	CD4Tn	CCL4L2	-0.91	77.7	0
1	Immune cells	CD4Tconv	CD4Tn	CD8B	-0.98	79.8	0
1	Immune cells	CD4Tconv	CD4Tn	XCL2	-0.98	76.4	0
1	Immune cells	CD4Tconv	CD4Tn	CST7	-1.05	85.4	0
1	Immune cells	CD4Tconv	CD4Tn	GZMA	-1.07	85.5	0
1	Immune cells	CD4Tconv	CD4Tn	CTSW	-1.13	85.1	0
1	Immune cells	CD4Tconv	CD4Tn	CCL4L1	-1.18	75.0	0
1	Immune cells	CD4Tconv	CD4Tn	CCL5	-1.22	89.2	0
1	Immune cells	CD4Tconv	CD4Tn	GZMH	-1.25	78.7	0
1	Immune cells	CD4Tconv	CD4Tn	GZMB	-1.31	80.1	0
1	Immune cells	CD4Tconv	CD4Tn	CD8A	-1.31	83.0	0
1	Immune cells	CD4Tconv	CD4Tn	GNLY	-1.71	80.2	0
1	Immune cells	CD4Tconv	CD4Tn	NKG7	-2.01	82.4	0
1	Immune cells	CD4Tconv	CD4Tn	CCL4	-2.16	80.3	0
1	Immune cells	CD4Tconv	CD4Tn	PFN1	-0.32	99.8	1.54e-304
1	Immune cells	CD4Tconv	CD4Tn	CD74	-0.63	98.1	5.75e-302
1	Immune cells	CD4Tconv	CD4Tn	FAAH2	0.34	83.0	1.2e-300
1	Immune cells	CD4Tconv	CD4Tn	FAM102A	0.3	87.8	7.07e-300
1	Immune cells	CD4Tconv	CD4Tn	HSPA8	0.35	99.7	4.88e-294
1	Immune cells	CD4Tconv	CD4Tn	IL2RB	-0.38	86.7	6.59e-293
1	Immune cells	CD4Tconv	CD4Tn	IFNG	-0.64	80.2	1.86e-287
1	Immune cells	CD4Tconv	CD4Tn	DNAJA1	0.49	95.4	3.1e-281
1	Immune cells	CD4Tconv	CD4Tn	SH3BGRL3	-0.3	99.7	2.5e-275
1	Immune cells	CD4Tconv	CD4Tn	CMC1	-0.49	81.1	1.34e-264
1	Immune cells	CD4Tconv	CD4Tn	AGTRAP	-0.33	80.6	1.39e-255
1	Immune cells	CD4Tconv	CD4Tn	HLA-DMA	-0.4	78.7	1.83e-248
1	Immune cells	CD4Tconv	CD4Tn	HSPD1	0.47	93.0	2.73e-245
1	Immune cells	CD4Tconv	CD4Tn	ABI3	-0.4	81.3	6.04e-243
1	Immune cells	CD4Tconv	CD4Tn	SLC2A3	0.46	96.9	8.42e-241
1	Immune cells	CD4Tconv	CD4Tn	MAL	0.34	86.1	1.07e-238
1	Immune cells	CD4Tconv	CD4Tn	C12orf75	-0.47	82.3	2.29e-238
1	Immune cells	CD4Tconv	CD4Tn	LINC00152	-0.51	83.1	8.54e-238
1	Immune cells	CD4Tconv	CD4Tn	CMTM8	0.3	82.9	1.82e-224
1	Immune cells	CD4Tconv	CD4Tn	SAMD3	-0.29	80.9	1.4e-220
1	Immune cells	CD4Tconv	CD4Tn	ZEB2	-0.43	75.4	7.38e-214
1	Immune cells	CD4Tconv	CD4Tn	HLA-DRB3	-0.34	76.9	5.74e-209
1	Immune cells	CD4Tconv	CD4Tn	ZBTB10	0.25	82.5	3.3e-200
1	Immune cells	CD4Tconv	CD4Tn	LOC101929531	-0.51	81.2	6.13e-200
1	Immune cells	CD4Tconv	CD4Tn	LOC100996286	0.27	83.7	6.23e-196
1	Immune cells	CD4Tconv	CD4Tn	TPST2	-0.32	82.7	1.61e-192
1	Immune cells	CD4Tconv	CD4Tn	HSPE1	0.47	94.1	3.21e-191
1	Immune cells	CD4Tconv	CD4Tn	KLRG1	-0.44	80.5	1.07e-188
1	Immune cells	CD4Tconv	CD4Tn	SPOCK2	0.27	95.5	1.91e-179
1	Immune cells	CD4Tconv	CD4Tn	TCF7	0.32	86.9	4.44e-178
1	Immune cells	CD4Tconv	CD4Tn	HLA-DQB1	-0.41	78.8	4.44e-178
1	Immune cells	CD4Tconv	CD4Tn	TNFRSF25	0.33	86.3	4.45e-176
1	Immune cells	CD4Tconv	CD4Tn	PTPN6	-0.29	84.0	3.06e-170
1	Immune cells	CD4Tconv	CD4Tn	FGFBP2	-0.42	68.7	9.77e-167
1	Immune cells	CD4Tconv	CD4Tn	MIR4435-1HG	-0.44	79.0	3.24e-166
1	Immune cells	CD4Tconv	CD4Tn	EGR1	0.61	89.0	2.67e-163
1	Immune cells	CD4Tconv	CD4Tn	GSTP1	-0.39	88.7	7.38e-161
1	Immune cells	CD4Tconv	CD4Tn	AOAH	-0.39	79.9	7.26e-159
1	Immune cells	CD4Tconv	CD4Tn	ZNF683	-0.59	79.0	2.7e-155
1	Immune cells	CD4Tconv	CD4Tn	CACYBP	0.36	90.7	5.61e-150
1	Immune cells	CD4Tconv	CD4Tn	LYST	-0.31	80.1	1.41e-148
1	Immune cells	CD4Tconv	CD4Tn	LEF1	0.33	86.3	1.5e-145
